Associated_Codes,Cash_Discount_Price_Price,DeIdentified_Max_Allowed,Deidentified_Min_Allowed,description,Gross_Charge,iobSelection,payer,Payer_Allowed_Amount
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Anthem BCBS Health Maintenance Organization,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Anthem BCBS Indemnity Insurance,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Anthem BCBS Medicaid,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Anthem BCBS Medicare Advantage,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Anthem BCBS Point of Service (POS),N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Anthem BCBS Preferred Provider Organization (PPO),N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Cigna Exclusive Provider Organization (EPO),N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Cigna Health Maintenance Organization,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Cigna Indemnity Insurance,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Cigna Medicare Advantage,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Cigna Point of Service (POS),22.4400
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Cigna Preferred Provider Organization (PPO),N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Colorado Access Medicaid,3.6800
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Denver Health Medical Plan Health Maintenance Organization,9.6500
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Denver Health Medical Plan Medicare Advantage,3.9300
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Humana Health Maintenance Organization,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Humana Medicaid,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Humana Medicare Advantage,3.9300
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Humana Point of Service (POS),N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Humana Preferred Provider Organization (PPO),12.5600
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,PacifiCare of Colorado Medicare Advantage,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Rocky Mountain Health Maintenance Organization Exclusive Provider Organization (EPO),N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Rocky Mountain Health Maintenance Organization Health Maintenance Organization,33.6500
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Rocky Mountain Health Maintenance Organization Indemnity Insurance,41.4200
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Rocky Mountain Health Maintenance Organization Medicaid,33.6500
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Rocky Mountain Health Maintenance Organization Medicare Advantage,3.9300
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Rocky Mountain Health Maintenance Organization Point of Service (POS),N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,Rocky Mountain Health Maintenance Organization Preferred Provider Organization (PPO),19.7800
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,United Behavioral Health Managed Care,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,United Healthcare Dual Complete Managed Care,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,United Healthcare Exclusive Provider Organization (EPO),5.3900
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,United Healthcare Health Maintenance Organization,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,United Healthcare Indemnity Insurance,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,United Healthcare Medicaid,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,United Healthcare Medicare Advantage,N/A
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,United Healthcare Point of Service (POS),5.3900
82947,18.1200,41.4200,3.6800,Lab Test - Glucose Level in Blood,51.7700,Outpatient,United Healthcare Preferred Provider Organization (PPO),26.2600
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Aetna Exclusive Provider Organization (EPO),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Aetna Health Maintenance Organization,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Aetna Indemnity Insurance,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Aetna Medicaid,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Aetna Medicare Advantage,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Aetna Point of Service (POS),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Aetna Preferred Provider Organization (PPO),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Anthem BCBS Health Maintenance Organization,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Anthem BCBS Indemnity Insurance,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Anthem BCBS Medicaid,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Anthem BCBS Medicare Advantage,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Anthem BCBS Point of Service (POS),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Anthem BCBS Preferred Provider Organization (PPO),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Cigna Exclusive Provider Organization (EPO),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Cigna Health Maintenance Organization,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Cigna Indemnity Insurance,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Cigna Medicare Advantage,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Cigna Point of Service (POS),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Cigna Preferred Provider Organization (PPO),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Colorado Access Medicaid,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Denver Health Medical Plan Health Maintenance Organization,58.5700
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Denver Health Medical Plan Medicare Advantage,12.9200
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Humana Health Maintenance Organization,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Humana Medicaid,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Humana Medicare Advantage,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Humana Point of Service (POS),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Humana Preferred Provider Organization (PPO),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,PacifiCare of Colorado Medicare Advantage,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Rocky Mountain Health Maintenance Organization Exclusive Provider Organization (EPO),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Rocky Mountain Health Maintenance Organization Health Maintenance Organization,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Rocky Mountain Health Maintenance Organization Indemnity Insurance,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Rocky Mountain Health Maintenance Organization Medicaid,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Rocky Mountain Health Maintenance Organization Medicare Advantage,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Rocky Mountain Health Maintenance Organization Point of Service (POS),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,Rocky Mountain Health Maintenance Organization Preferred Provider Organization (PPO),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,United Behavioral Health Managed Care,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,United Healthcare Dual Complete Managed Care,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,United Healthcare Exclusive Provider Organization (EPO),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,United Healthcare Health Maintenance Organization,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,United Healthcare Indemnity Insurance,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,United Healthcare Medicaid,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,United Healthcare Medicare Advantage,N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,United Healthcare Point of Service (POS),N/A
83874,28.7700,58.5700,12.9200,Lab Test - Myoglobin Protein Level,82.1900,Outpatient,United Healthcare Preferred Provider Organization (PPO),N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Aetna Exclusive Provider Organization (EPO),N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Aetna Health Maintenance Organization,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Aetna Indemnity Insurance,20.5200
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Aetna Medicaid,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Aetna Medicare Advantage,12.4700
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Aetna Point of Service (POS),12.0100
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Aetna Preferred Provider Organization (PPO),14.2200
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Anthem BCBS Health Maintenance Organization,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Anthem BCBS Indemnity Insurance,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Anthem BCBS Medicaid,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Anthem BCBS Medicare Advantage,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Anthem BCBS Point of Service (POS),N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Anthem BCBS Preferred Provider Organization (PPO),N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Cigna Exclusive Provider Organization (EPO),62.1600
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Cigna Health Maintenance Organization,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Cigna Indemnity Insurance,42.2900
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Cigna Medicare Advantage,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Cigna Point of Service (POS),61.6300
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Cigna Preferred Provider Organization (PPO),52.5500
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Colorado Access Medicaid,55.4000
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Denver Health Medical Plan Health Maintenance Organization,43.0100
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Denver Health Medical Plan Medicare Advantage,12.4700
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Humana Health Maintenance Organization,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Humana Medicaid,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Humana Medicare Advantage,12.4700
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Humana Point of Service (POS),N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Humana Preferred Provider Organization (PPO),N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,PacifiCare of Colorado Medicare Advantage,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Rocky Mountain Health Maintenance Organization Exclusive Provider Organization (EPO),N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Rocky Mountain Health Maintenance Organization Health Maintenance Organization,67.6300
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Rocky Mountain Health Maintenance Organization Indemnity Insurance,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Rocky Mountain Health Maintenance Organization Medicaid,43.8300
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Rocky Mountain Health Maintenance Organization Medicare Advantage,12.4700
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Rocky Mountain Health Maintenance Organization Point of Service (POS),92.4400
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,Rocky Mountain Health Maintenance Organization Preferred Provider Organization (PPO),56.9000
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,United Behavioral Health Managed Care,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,United Healthcare Dual Complete Managed Care,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,United Healthcare Exclusive Provider Organization (EPO),N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,United Healthcare Health Maintenance Organization,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,United Healthcare Indemnity Insurance,73.4300
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,United Healthcare Medicaid,12.4700
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,United Healthcare Medicare Advantage,N/A
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,United Healthcare Point of Service (POS),13.5000
84484,40.6500,92.4400,12.0100,Lab Test - Troponin Protein Level,116.1500,Outpatient,United Healthcare Preferred Provider Organization (PPO),55.5100
85025,23.0300,23.0400,5.0500,Lab Test - Complete Blood Cell Count With White Blood Cell Percentage,65.8100,Outpatient,Aetna Exclusive Provider Organization (EPO),N/A
85025,23.0300,23.0400,5.0500,Lab Test - Complete Blood Cell Count With White Blood Cell Percentage,65.8100,Outpatient,Aetna Health Maintenance Organization,9.4600
85025,23.0300,23.0400,5.0500,Lab Test - Complete Blood Cell Count With White Blood Cell Percentage,65.8100,Outpatient,Aetna Indemnity Insurance,9.7700
85025,23.0300,23.0400,5.0500,Lab Test - Complete Blood Cell Count With White Blood Cell Percentage,65.8100,Outpatient,Aetna Medicaid,N/A
85025,23.0300,23.0400,5.0500,Lab Test - Complete Blood Cell Count With White Blood Cell Percentage,65.8100,Outpatient,Aetna Medicare Advantage,7.7700
85025,23.0300,23.0400,5.0500,Lab Test - Complete Blood Cell Count With White Blood Cell Percentage,65.8100,Outpatient,Aetna Point of Service (POS),10.0000
85025,23.0300,23.0400,5.0500,Lab Test - Complete Blood Cell Count With White Blood Cell Percentage,65.8100,Outpatient,Aetna Preferred Provider Organization (PPO),9.3500
85025,23.0300,23.0400,5.0500,Lab Test - Complete Blood Cell Count With White Blood Cell Percentage,65.8100,Outpatient,Anthem BCBS Health Maintenance Organization,13.8900
